order,Catalogue Number,Species,genus,Longitude,Latitude,Coordinate Uncertainty in Metres
5640,NE 22558,Stenanthemum leucophractum,Stenanthemum,146.6166667,-33.86666667,
5642,AD 95927006,Stenanthemum leucophractum,Stenanthemum,136.0636017,-33.01484615,30000
5644,DNA A0027520,Stenanthemum leucophractum,Stenanthemum,,,
5646,MEL 1621366A,Stenanthemum leucophractum,Stenanthemum,146.6167,-33.8667,10000
5651,NSW 77861,Stenanthemum leucophractum,Stenanthemum,146.62,-33.87,25000
5654,CBG 10391.1,Stenanthemum leucophractum,Stenanthemum,146.6333,-33.8833,10000
5655,MEL 0724956A,Stenanthemum leucophractum,Stenanthemum,137.15,-35.7667,10000
5656,AD 966090170A,Stenanthemum leucophractum,Stenanthemum,137.15,-35.766667,10000
5657,AD 99530058,Stenanthemum leucophractum,Stenanthemum,136.418333,-33.321111,10000
5659,MEL 0724942A,Stenanthemum leucophractum,Stenanthemum,141.9667,-35.75,25000
5660,NSW 655828,Stenanthemum leucophractum,Stenanthemum,,,
5662,AD 97031110,Stenanthemum leucophractum,Stenanthemum,146.6343309,-33.88199368,10000
5665,MEL 0640224A,Stenanthemum leucophractum,Stenanthemum,139.1333,-35.1667,10000
5668,AD 966071345,Stenanthemum leucophractum,Stenanthemum,138.6036076,-35.59206284,1000
5670,AD 98244133,Stenanthemum leucophractum,Stenanthemum,135.8760984,-32.54873401,1000
5676,MEL 2062427A,Stenanthemum leucophractum,Stenanthemum,141.0994,-36.0081,1000
5677,DNA A0043590,Stenanthemum leucophractum,Stenanthemum,141.6846366,-34.54851548,900
5687,AD 98807383,Stenanthemum leucophractum,Stenanthemum,135.3441589,-32.54262701,150
5691,HO54469,Stenanthemum leucophractum,Stenanthemum,135.876048,-32.548654,1000
5704,AD 97651392,Stenanthemum leucophractum,Stenanthemum,134.2511151,-32.83208106,10000
5705,AD 269321,Stenanthemum leucophractum,Stenanthemum,136.075278,-33.836944,150
5708,AD 98130018,Stenanthemum leucophractum,Stenanthemum,135.8760984,-32.54873401,1000
5709,AD 96202237,Stenanthemum leucophractum,Stenanthemum,140.5405368,-36.01621649,30000
5715,AD 96809358,Stenanthemum leucophractum,Stenanthemum,140.3585931,-35.88371722,10000
5729,CBG 9707964.1,Stenanthemum leucophractum,Stenanthemum,140.4639,-33.8481,50
5735,AD 96230097,Stenanthemum leucophractum,Stenanthemum,139.1744293,-35.12983355,10000
5737,AD 213614,Stenanthemum leucophractum,Stenanthemum,135.308333,-32.519444,15
5746,AD 97409131,Stenanthemum leucophractum,Stenanthemum,135.4113936,-33.75124452,30000
5752,AD 966020864,Stenanthemum leucophractum,Stenanthemum,138.8060937,-34.59705553,10000
5754,AD 232505,Stenanthemum leucophractum,Stenanthemum,141.7352543,-36.63065416,150
5762,AD 97512416,Stenanthemum leucophractum,Stenanthemum,137.4522338,-35.90457428,30000
5763,NSW 740807,Stenanthemum leucophractum,Stenanthemum,,,
5768,AD 96222155,Stenanthemum leucophractum,Stenanthemum,140.7774783,-35.93982514,10000
5771,NSW 655827,Stenanthemum leucophractum,Stenanthemum,146.17,-33.17,10000
5772,AD 220264,Stenanthemum leucophractum,Stenanthemum,134.484444,-33.056667,15
5774,AD 96445467,Stenanthemum leucophractum,Stenanthemum,137.2297062,-33.38067221,30000
5781,CANB 730942.1,Stenanthemum leucophractum,Stenanthemum,145.8167,-33.9,2000
5782,AD 232506,Stenanthemum leucophractum,Stenanthemum,141.7349763,-36.62454313,150
5785,PERTH 1510495,Stenanthemum leucophractum,Stenanthemum,135.875,-32.55,
5789,AD 966020816,Stenanthemum leucophractum,Stenanthemum,139.2038737,-35.10566618,10000
5791,AD 98839250,Stenanthemum leucophractum,Stenanthemum,137.8011073,-34.91539936,10000
5795,MEL 2264229A,Stenanthemum leucophractum,Stenanthemum,137.2,-33.2667,10000
5802,MEL 0559212A,Stenanthemum leucophractum,Stenanthemum,141.2333,-35.4,10000
5811,AD 264236,Stenanthemum leucophractum,Stenanthemum,135.869167,-33.463889,150
5817,AD 97009088,Stenanthemum leucophractum,Stenanthemum,135.4466563,-32.37873632,10000
5823,AD 232518,Stenanthemum leucophractum,Stenanthemum,141.6469205,-36.5606545,30000
5831,AD 110861,Stenanthemum leucophractum,Stenanthemum,135.640833,-32.652222,15
5836,AD 966100081,Stenanthemum leucophractum,Stenanthemum,139.1344297,-35.13205588,10000
5839,AD 96722121,Stenanthemum leucophractum,Stenanthemum,135.6661227,-34.55458043,30000
5842,NSW 734114,Stenanthemum leucophractum,Stenanthemum,,,
5849,AD 232507,Stenanthemum leucophractum,Stenanthemum,141.7349763,-36.62454313,150
5852,AD 966020855,Stenanthemum leucophractum,Stenanthemum,136.2722183,-33.69123738,10000
5860,AD 97716008,Stenanthemum leucophractum,Stenanthemum,137.6177667,-34.11539623,10000
5867,AD 98502023,Stenanthemum leucophractum,Stenanthemum,140.1677827,-37.48206133,10000
5870,AD 97928289,Stenanthemum leucophractum,Stenanthemum,135.5011229,-34.4487481,10000
5875,AD 97736097,Stenanthemum leucophractum,Stenanthemum,135.3344355,-32.49873784,10000
5877,CBG 6155.1,Stenanthemum leucophractum,Stenanthemum,137.1833,-33.2667,5000
5878,MEL 2324859A,Stenanthemum leucophractum,Stenanthemum,142.0167,-35.1167,10000
5879,AD 97651402,Stenanthemum leucophractum,Stenanthemum,138.5963855,-35.57845182,10000
5881,CBG 21620.1,Stenanthemum leucophractum,Stenanthemum,135.4667,-34.55,5000
5891,AD 148691,Stenanthemum leucophractum,Stenanthemum,134.806111,-33.057778,150
5892,AD 96920165,Stenanthemum leucophractum,Stenanthemum,137.6135998,-34.11734027,10000
5894,AD 97512412,Stenanthemum leucophractum,Stenanthemum,139.2038737,-35.10566618,10000
5895,MEL 0646850A,Stenanthemum leucophractum,Stenanthemum,141.0667,-34.8667,10000
5899,MEL 1621360A,Stenanthemum leucophractum,Stenanthemum,141.3167,-36.15,10000
5910,AD 98546025,Stenanthemum leucophractum,Stenanthemum,140.1010924,-35.59871771,1000
5912,AD 98663471,Stenanthemum leucophractum,Stenanthemum,136.2616604,-33.4190139,10000
5914,AD 240485,Stenanthemum leucophractum,Stenanthemum,140.4677482,-34.98204447,1000
5917,CANB 472375.1,Stenanthemum leucophractum,Stenanthemum,136.2667,-33.4167,1000
5921,MEL 2455940A,Stenanthemum leucophractum,Stenanthemum,140.4763889,-34.9963889,1000
5927,NSW 734125,Stenanthemum leucophractum,Stenanthemum,,,
5930,CANB 377975.1,Stenanthemum leucophractum,Stenanthemum,141.8333,-36.5833,10000
5934,MEL 0543705A,Stenanthemum leucophractum,Stenanthemum,141.8167,-36.65,10000
5943,AD 98312196,Stenanthemum leucophractum,Stenanthemum,135.801122,-34.59874662,10000
5947,AD 98545085,Stenanthemum leucophractum,Stenanthemum,139.9677605,-35.5820517,1000
5956,MEL 1621363A,Stenanthemum leucophractum,Stenanthemum,141.65,-36.65,10000
5958,CANB 437625.1,Stenanthemum leucophractum,Stenanthemum,140.4764,-34.9964,250
5959,MEL 0119717A,Stenanthemum leucophractum,Stenanthemum,141.8167,-34.75,10000
5960,AD 97610124C,Stenanthemum leucophractum,Stenanthemum,138.9011007,-35.26539252,10000
5965,MEL 0724962A,Stenanthemum leucophractum,Stenanthemum,141.7667,-36.4167,10000
5968,AD 99651481,Stenanthemum leucophractum,Stenanthemum,137.608333,-34.125833,15
5969,AD 97736190,Stenanthemum leucophractum,Stenanthemum,136.3488895,-34.11873928,10000
5986,NSW 299681,Stenanthemum leucophractum,Stenanthemum,141.38,-35.88,10000
5989,CBG 6034.1,Stenanthemum leucophractum,Stenanthemum,141.65,-36.5,3000
5991,MEL 0502158A,Stenanthemum leucophractum,Stenanthemum,140.9667,-36.3667,25000
5992,CANB 263224.1,Stenanthemum leucophractum,Stenanthemum,143.15,-34.8833,1000
5996,MEL 0724961A,Stenanthemum leucophractum,Stenanthemum,141.5167,-36.4167,10000
5997,MEL 1621364A,Stenanthemum leucophractum,Stenanthemum,142.3167,-34.75,25000
6003,MEL 0724941A,Stenanthemum leucophractum,Stenanthemum,141.9333,-35.7,10000
6004,AD 175453,Stenanthemum leucophractum,Stenanthemum,135.717778,-34.543056,150
6006,AD 147478,Stenanthemum leucophractum,Stenanthemum,134.9125,-32.726111,15
6009,AD 97948041,Stenanthemum leucophractum,Stenanthemum,135.5511216,-34.38208028,10000
6011,AD 98150240,Stenanthemum leucophractum,Stenanthemum,137.1010948,-33.23206139,1000
6013,AD 97046135,Stenanthemum leucophractum,Stenanthemum,140.0510946,-35.73705189,10000
6016,MEL 2374478A,Stenanthemum leucophractum,Stenanthemum,135.396667,-34.191667,50
6019,AD 166567,Stenanthemum leucophractum,Stenanthemum,136.104167,-33.916111,15
6020,AD 175811,Stenanthemum leucophractum,Stenanthemum,135.396667,-34.191667,15
6025,AD 96809257,Stenanthemum leucophractum,Stenanthemum,135.5855655,-34.39569109,30000
6031,AD 99650458,Stenanthemum leucophractum,Stenanthemum,137.755833,-34.862222,15
6051,CBG 9408088.1,Stenanthemum leucophractum,Stenanthemum,146.0625,-34.1722,50
6052,MEL 2366370A,Stenanthemum leucophractum,Stenanthemum,141.905,-38.08444444,25000
6058,AD 966071343,Stenanthemum leucophractum,Stenanthemum,136.1824926,-33.28345775,10000
6059,CBG 48178.1,Stenanthemum leucophractum,Stenanthemum,135.35,-34.1167,10000
6064,AD 147947,Stenanthemum leucophractum,Stenanthemum,134.740556,-33.008611,15
6068,AD 96934222,Stenanthemum leucophractum,Stenanthemum,137.5885995,-34.06734019,10000
6090,AD 225925,Stenanthemum leucophractum,Stenanthemum,137.3966772,-35.73929669,150
6092,AD 966071350,Stenanthemum leucophractum,Stenanthemum,139.2038737,-35.10566618,10000
6095,AD 98663477,Stenanthemum leucophractum,Stenanthemum,135.5011229,-34.4487481,1000
6101,AD 98150232,Stenanthemum leucophractum,Stenanthemum,137.1010948,-33.23206139,10000
6108,AD 99131194,Stenanthemum leucophractum,Stenanthemum,134.6,-33.104167,1000
6109,AD 97651398,Stenanthemum leucophractum,Stenanthemum,140.0160702,-33.58370799,30000
6113,CANB 377976.1,Stenanthemum leucophractum,Stenanthemum,141.8333,-36.5833,10000
6125,AD 96744147A,Stenanthemum leucophractum,Stenanthemum,135.4113936,-33.75124452,30000
6127,AD 96647055,Stenanthemum leucophractum,Stenanthemum,138.9633134,-34.53066493,1000
6130,CANB 491094.1,Stenanthemum leucophractum,Stenanthemum,137.3956,-35.7406,50
6132,AD 98545119,Stenanthemum leucophractum,Stenanthemum,140.4010924,-35.86538377,1000
6133,AD 146820,Stenanthemum leucophractum,Stenanthemum,134.743611,-32.921389,150
6138,AD 97507281,Stenanthemum leucophractum,Stenanthemum,136.2616604,-33.4190139,1000
6140,MEL 1560530A,Stenanthemum leucophractum,Stenanthemum,141.8167,-34.75,10000
6146,AD 97729108,Stenanthemum leucophractum,Stenanthemum,138.7255412,-34.82622444,10000
6154,MEL 0724944A,Stenanthemum leucophractum,Stenanthemum,141.5667,-36.5667,10000
6155,MEL 1540192A,Stenanthemum leucophractum,Stenanthemum,141.05,-35.8833,10000
6165,AD 96906061,Stenanthemum leucophractum,Stenanthemum,135.7061206,-34.41096821,10000
6171,AD 99013042,Stenanthemum leucophractum,Stenanthemum,134.8247237,-33.04874491,1000
6174,NSW 467765,Stenanthemum leucophractum,Stenanthemum,146.0625,-34.1722222,
6180,AD 99648204,Stenanthemum leucophractum,Stenanthemum,137.651944,-34.882222,15
6182,AD 255531,Stenanthemum leucophractum,Stenanthemum,138.259722,-33.285833,15
6183,AD 97736189,Stenanthemum leucophractum,Stenanthemum,135.7061206,-34.41096821,10000
6184,AD 99735221,Stenanthemum leucophractum,Stenanthemum,135.841389,-34.483056,15
6197,AD 144943,Stenanthemum leucophractum,Stenanthemum,135.345278,-33.728056,15
6198,AD 129222,Stenanthemum leucophractum,Stenanthemum,135.952222,-33.824444,150
6200,AD 145500,Stenanthemum leucophractum,Stenanthemum,135.534722,-33.6625,15
6201,AD 98024343,Stenanthemum leucophractum,Stenanthemum,138.2510845,-33.28205288,1000
6208,AD 98903252,Stenanthemum leucophractum,Stenanthemum,138.733333,-35.333333,1000
6212,AD 98716138,Stenanthemum leucophractum,Stenanthemum,135.618056,-32.588056,150
6215,AD 98802136,Stenanthemum leucophractum,Stenanthemum,136.4177698,-33.39873458,1000
6221,NSW 448199,Stenanthemum leucophractum,Stenanthemum,135.8272222,-34.4552778,50
6224,MEL 0286178A,Stenanthemum leucophractum,Stenanthemum,135.3,-32.5167,10000
6228,NSW 734119,Stenanthemum leucophractum,Stenanthemum,138.02,-33.2,10000
6232,AD 97124252,Stenanthemum leucophractum,Stenanthemum,139.1266527,-35.1234449,10000
6233,AD 99738166,Stenanthemum leucophractum,Stenanthemum,135.708889,-34.842222,15
6235,MEL 0544170A,Stenanthemum leucophractum,Stenanthemum,142.2167,-35.65,10000
6241,AD 98802135,Stenanthemum leucophractum,Stenanthemum,136.4177698,-33.39873458,1000
6243,AD 98422013,Stenanthemum leucophractum,Stenanthemum,136.4011029,-33.3987347,1000
6246,AD 98937042,Stenanthemum leucophractum,Stenanthemum,135.7177891,-34.54319094,1000
6247,AD 145670,Stenanthemum leucophractum,Stenanthemum,135.506111,-33.496111,15
6248,CBG 9210318.1,Stenanthemum leucophractum,Stenanthemum,135.6191511,-32.58675621,50
6249,CANB 521132.1,Stenanthemum leucophractum,Stenanthemum,138.8586,-35.3564,50
6250,AD 98802138,Stenanthemum leucophractum,Stenanthemum,136.4177698,-33.39873458,1000
6252,AD 98613047,Stenanthemum leucophractum,Stenanthemum,138.534442,-35.64873074,1000
6256,AD 98649331,Stenanthemum leucophractum,Stenanthemum,136.2677711,-33.39873574,1000
6258,CANB 473428.1,Stenanthemum leucophractum,Stenanthemum,137.1833,-35.95,1000
6264,AD 98663474,Stenanthemum leucophractum,Stenanthemum,135.5011229,-34.4487481,10000
6265,AD 114017,Stenanthemum leucophractum,Stenanthemum,136.227778,-33.268889,15
6281,CBG 49317.1,Stenanthemum leucophractum,Stenanthemum,146.4833,-33.8667,2000
6286,AD 97811170,Stenanthemum leucophractum,Stenanthemum,140.9510861,-35.83204514,1000
6289,AD 98663440,Stenanthemum leucophractum,Stenanthemum,135.9738981,-34.56541201,10000
6290,AD 98663442,Stenanthemum leucophractum,Stenanthemum,140.5510882,-35.64871436,1000
6292,AD 116401,Stenanthemum leucophractum,Stenanthemum,136.755,-33.438611,15
6293,CANB 480355.1,Stenanthemum leucophractum,Stenanthemum,135.7225,-34.5447,50
6294,AD 180814,Stenanthemum leucophractum,Stenanthemum,136.042778,-33.453889,15
6296,MEL 0286210A,Stenanthemum leucophractum,Stenanthemum,135.55,-32.7,10000
6297,NSW 655820,Stenanthemum leucophractum,Stenanthemum,146.77,-34.32,
6307,CANB 521132.2,Stenanthemum leucophractum,Stenanthemum,138.8586,-35.3564,50
6309,MEL 0544168A,Stenanthemum leucophractum,Stenanthemum,142.2167,-35.65,10000
6312,NSW 734115,Stenanthemum leucophractum,Stenanthemum,118.27,-31.48,10000
6314,CANB 780229.1,Stenanthemum leucophractum,Stenanthemum,138.7492,-35.3336,50
6315,AD 261805,Stenanthemum leucophractum,Stenanthemum,135.201667,-32.373333,15
6316,AD 99730352,Stenanthemum leucophractum,Stenanthemum,135.487222,-34.416944,15
6318,AD 116254,Stenanthemum leucophractum,Stenanthemum,136.568333,-33.093611,15
6323,LTB 000004284,Stenanthemum leucophractum,Stenanthemum,141.7555556,-36.6141667,50
6325,AD 98205066,Stenanthemum leucophractum,Stenanthemum,135.5844364,-32.78207052,1000
6327,CANB 472371.1,Stenanthemum leucophractum,Stenanthemum,140.9167,-35.5833,1000
6330,AD 96633213,Stenanthemum leucophractum,Stenanthemum,139.1385978,-35.22816739,10000
6334,AD 96942338,Stenanthemum leucophractum,Stenanthemum,138.5394413,-35.59511938,10000
6336,AD 971020005,Stenanthemum leucophractum,Stenanthemum,138.473053,-35.60095296,10000
6337,AD 96405261,Stenanthemum leucophractum,Stenanthemum,139.5072085,-35.51288903,10000
6338,AD 114838,Stenanthemum leucophractum,Stenanthemum,136.525,-33.468611,15
6342,AD 98663476,Stenanthemum leucophractum,Stenanthemum,135.3038799,-32.41234859,10000
6344,AD 98523138,Stenanthemum leucophractum,Stenanthemum,139.0510925,-34.69872115,1000
6348,AD 144576,Stenanthemum leucophractum,Stenanthemum,135.444444,-33.988333,150
6349,AD 966020865,Stenanthemum leucophractum,Stenanthemum,139.2038737,-35.10566618,10000
6351,AD 99304012,Stenanthemum leucophractum,Stenanthemum,137.283333,-35.716667,150
6358,AD 98835035,Stenanthemum leucophractum,Stenanthemum,135.31777,-32.53207115,1000
6359,AD 97602069,Stenanthemum leucophractum,Stenanthemum,135.3011035,-32.56540546,10000
6360,CBG 68299.1,Stenanthemum leucophractum,Stenanthemum,146.5,-33.8833,1000
6361,AD 96824152,Stenanthemum leucophractum,Stenanthemum,135.6752793,-33.6623529,30000
6362,MEL 2306816A,Stenanthemum leucophractum,Stenanthemum,146.7667,-34.3167,10000
6370,AD 97610124E,Stenanthemum leucophractum,Stenanthemum,,,
6372,AD 98916078,Stenanthemum leucophractum,Stenanthemum,137.583333,-35.716667,1000
6374,AD 261804,Stenanthemum leucophractum,Stenanthemum,135.201667,-32.373333,15
6378,AD 98051321,Stenanthemum leucophractum,Stenanthemum,136.4844363,-33.49873462,1000
6379,AD 257707,Stenanthemum leucophractum,Stenanthemum,140.287778,-33.826389,15
6383,AD 99735029,Stenanthemum leucophractum,Stenanthemum,135.430556,-34.177778,15
6388,AD 98248067,Stenanthemum leucophractum,Stenanthemum,137.183333,-35.958333,1000
6389,AD 99004480,Stenanthemum leucophractum,Stenanthemum,137.631944,-35.860278,150
6390,AD 97004303,Stenanthemum leucophractum,Stenanthemum,137.7061071,-34.82206558,30000
6391,AD 261671,Stenanthemum leucophractum,Stenanthemum,135.201667,-32.373333,15
6392,AD 98663472,Stenanthemum leucophractum,Stenanthemum,140.9160832,-35.56176697,30000
6394,CANB 467464.1,Stenanthemum leucophractum,Stenanthemum,137.0333,-35.9167,50
6395,AD 99735034,Stenanthemum leucophractum,Stenanthemum,135.386667,-34.174444,15
6397,MEL 0543701A,Stenanthemum leucophractum,Stenanthemum,141.4667,-36.3167,10000
6405,AD 97651400,Stenanthemum leucophractum,Stenanthemum,135.5011088,-33.21540764,10000
6407,AD 98201152,Stenanthemum leucophractum,Stenanthemum,136.0177702,-33.11540307,10000
6410,AD 97610127,Stenanthemum leucophractum,Stenanthemum,135.1538859,-32.85624124,10000
6412,MEL 0724939A,Stenanthemum leucophractum,Stenanthemum,142,-35.7667,25000
6413,AD 97610125A,Stenanthemum leucophractum,Stenanthemum,139.1435965,-35.12372276,10000
6423,AD 97811172,Stenanthemum leucophractum,Stenanthemum,140.9677527,-35.81537892,1000
6424,AD 966090170B,Stenanthemum leucophractum,Stenanthemum,136.933333,-35.966667,10000
6426,AD 96749070,Stenanthemum leucophractum,Stenanthemum,135.5430469,-32.70568141,10000
6427,AD 97651401,Stenanthemum leucophractum,Stenanthemum,135.3344361,-32.54873812,10000
6428,AD 966070644,Stenanthemum leucophractum,Stenanthemum,137.5952756,-34.85817768,10000
6429,CBG 54496.1,Stenanthemum leucophractum,Stenanthemum,134.55,-33.0833,5000
6433,CANB 780229.2,Stenanthemum leucophractum,Stenanthemum,138.7492,-35.3336,50
6434,AD 99743061,Stenanthemum leucophractum,Stenanthemum,135.670556,-34.314444,15
6438,MEL 2116545A,Stenanthemum leucophractum,Stenanthemum,137.2167,-35.6667,10000
6443,CBG 7706718.1,Stenanthemum leucophractum,Stenanthemum,141.7333,-34.6667,1000
6445,AD 97922358,Stenanthemum leucophractum,Stenanthemum,138.7344244,-34.33205465,10000
6446,CBG 9106509.1,Stenanthemum leucophractum,Stenanthemum,141.8794,-35.6206,50
6448,AD 232572,Stenanthemum leucophractum,Stenanthemum,137.1747374,-35.9829111,150
6450,AD 99132372,Stenanthemum leucophractum,Stenanthemum,137.7966633,-34.91012137,10000
6452,AD 96547016,Stenanthemum leucophractum,Stenanthemum,139.4513755,-35.46705522,10000
6457,AD 99728210,Stenanthemum leucophractum,Stenanthemum,135.935,-34.120833,15
6459,MEL 0001007A,Stenanthemum leucophractum,Stenanthemum,135.5,-34.4667,10000
6462,CANB 492144.1,Stenanthemum leucophractum,Stenanthemum,135.6667,-34.6,1000
6463,AD 97106035,Stenanthemum leucophractum,Stenanthemum,138.7322142,-35.33483828,10000
6464,AD 97424437,Stenanthemum leucophractum,Stenanthemum,135.3511026,-32.5154048,1000
6465,AD 99738298,Stenanthemum leucophractum,Stenanthemum,135.598056,-34.54,15
6466,AD 99247247,Stenanthemum leucophractum,Stenanthemum,137.1177623,-33.29872862,1000
6469,AD 99738099,Stenanthemum leucophractum,Stenanthemum,135.715278,-34.550278,15
6471,AD 97512413,Stenanthemum leucophractum,Stenanthemum,139.1760979,-35.26844532,10000
6474,AD 225926,Stenanthemum leucophractum,Stenanthemum,136.2644373,-33.41512486,150
6475,AD 98242034,Stenanthemum leucophractum,Stenanthemum,139.1344297,-35.13205588,10000
6476,MEL 0544166A,Stenanthemum leucophractum,Stenanthemum,142.3333,-34.75,10000
6480,AD 97610126B,Stenanthemum leucophractum,Stenanthemum,140.6010718,-34.2820399,10000
6483,AD 98663441,Stenanthemum leucophractum,Stenanthemum,140.8177535,-35.74871276,1000
6489,AD 99408018,Stenanthemum leucophractum,Stenanthemum,135.483333,-34.416667,1000
6490,AD 114683,Stenanthemum leucophractum,Stenanthemum,136.133611,-33.840833,15
